carat,cut,color,clarity,price,cut_label,clarity_label
1.5,Premium,6,VS2,9471.0,3,5
1.51,Ideal,6,VS2,9471.0,2,5
1.51,Good,6,VVS1,9471.0,1,6
1.23,Premium,3,VS1,9471.0,3,4
1.51,Very Good,3,SI2,9471.0,4,3
1.51,Ideal,3,SI2,9471.0,2,3
1.35,Premium,4,VS2,9471.0,3,5
1.51,Premium,6,VS2,9471.0,3,5
1.51,Premium,3,SI2,9471.0,3,3
1.01,Very Good,3,VVS1,9474.0,4,6
1.51,Very Good,2,SI1,9474.0,4,2
1.59,Premium,6,VS2,9474.0,3,5
2.0,Very Good,4,SI2,9475.0,4,3
1.22,Very Good,2,VS2,9475.0,4,5
1.2,Premium,4,VVS2,9475.0,3,7
1.53,Premium,4,SI1,9476.0,3,2
1.24,Ideal,3,VS2,9478.0,2,5
1.57,Premium,6,VS2,9478.0,3,5
1.5,Premium,6,VS2,9479.0,3,5
1.01,Ideal,2,VVS2,9479.0,2,7
2.04,Very Good,7,SI2,9482.0,4,3
1.52,Ideal,6,VS1,9483.0,2,4
1.01,Ideal,2,VVS2,9483.0,2,7
1.05,Ideal,3,VVS2,9483.0,2,7
1.21,Very Good,4,VVS2,9484.0,4,7
1.1,Premium,3,VS2,9486.0,3,5
1.0,Very Good,1,VVS2,9487.0,4,7
1.27,Ideal,4,VS2,9489.0,2,5
1.23,Premium,3,VS1,9489.0,3,4
1.0,Very Good,3,VVS1,9492.0,4,6
1.73,Premium,3,SI2,9494.0,3,3
1.56,Very Good,6,SI1,9494.0,4,2
1.59,Ideal,7,VS1,9494.0,2,4
1.22,Very Good,2,VS2,9495.0,4,5
1.02,Very Good,2,VVS1,9498.0,4,6
1.51,Premium,6,VVS2,9498.0,3,7
1.28,Ideal,4,VS1,9498.0,2,4
1.02,Ideal,1,VS2,9502.0,2,5
1.01,Ideal,2,VS1,9503.0,2,4
1.63,Very Good,5,SI2,9504.0,4,3
1.28,Premium,4,VS1,9505.0,3,4
0.33,Ideal,2,VS1,625.0,2,4
0.33,Good,1,VS2,625.0,1,5
0.3,Very Good,5,VVS1,626.0,4,6
0.3,Ideal,5,VS2,626.0,2,5
0.42,Ideal,3,SI2,626.0,2,3
0.38,Ideal,6,SI1,626.0,2,2
0.36,Ideal,1,SI1,626.0,2,2
0.42,Premium,6,SI1,626.0,3,2
0.34,Ideal,1,SI1,626.0,2,2
0.34,Very Good,1,SI1,626.0,4,2
0.34,Premium,1,SI1,626.0,3,2
0.31,Ideal,1,VS2,626.0,2,5
0.31,Ideal,2,VS1,626.0,2,4
0.42,Very Good,6,SI1,626.0,4,2
0.34,Very Good,6,VVS1,626.0,4,6
1.04,Premium,3,VVS2,9505.0,3,7
1.11,Ideal,4,VVS2,9507.0,2,7
1.73,Very Good,7,VS2,9510.0,4,5
1.51,Premium,5,SI1,9511.0,3,2
1.51,Very Good,6,VS1,9513.0,4,4
1.24,Premium,3,VS2,9513.0,3,5
1.51,Very Good,2,SI2,9513.0,4,3
1.51,Premium,2,SI2,9513.0,3,3
1.51,Ideal,2,SI2,9513.0,2,3
1.51,Premium,6,VS1,9513.0,3,4
1.5,Very Good,4,SI1,9515.0,4,2
1.14,Ideal,2,VS2,9516.0,2,5
1.57,Ideal,7,VVS2,9516.0,2,7
1.18,Premium,4,VS2,9516.0,3,5
1.5,Very Good,6,VS1,9519.0,4,4
1.39,Ideal,1,SI1,9519.0,2,2
1.02,Ideal,3,VVS2,9521.0,2,7
1.61,Ideal,4,VS2,9521.0,2,5
1.5,Very Good,5,SI1,9523.0,4,2
1.19,Ideal,4,VVS2,9524.0,2,7
1.13,Premium,4,IF,9525.0,3,1
1.23,Ideal,4,VVS2,9525.0,2,7
1.62,Premium,2,SI2,9526.0,3,3
1.16,Ideal,4,VVS1,9526.0,2,6
1.62,Good,6,VS1,9526.0,1,4
1.75,Premium,5,VS2,9526.0,3,5
1.52,Premium,5,SI1,9527.0,3,2
1.2,Very Good,2,VS2,9529.0,4,5
1.55,Ideal,4,SI2,9530.0,2,3
1.52,Ideal,4,SI1,9530.0,2,2
1.54,Ideal,4,SI2,9530.0,2,3
1.07,Ideal,4,IF,9532.0,2,1
1.5,Very Good,6,VS2,9533.0,4,5
1.5,Ideal,6,VS1,9533.0,2,4
1.52,Ideal,3,SI2,9533.0,2,3
1.18,Premium,4,VVS2,9537.0,3,7
1.13,Very Good,3,VVS2,9539.0,4,7
1.51,Good,2,SI1,9539.0,1,2
1.76,Ideal,6,SI2,9540.0,2,3
1.9,Very Good,7,SI1,9540.0,4,2
1.3,Ideal,4,VS2,9540.0,2,5
1.52,Ideal,7,VVS2,9541.0,2,7
1.21,Premium,2,VS1,9541.0,3,4
1.21,Premium,4,VVS2,9541.0,3,7
1.42,Good,3,VS2,9542.0,1,5
1.08,Ideal,1,VS1,9545.0,2,4
1.23,Ideal,3,VS2,9547.0,2,5
1.06,Ideal,3,VVS2,9547.0,2,7
1.27,Ideal,3,VS2,9547.0,2,5
1.6,Ideal,5,SI1,9548.0,2,2
1.5,Very Good,2,SI2,9548.0,4,3
1.28,Ideal,1,SI1,9548.0,2,2
1.11,Premium,3,VVS2,9548.0,3,7
2.0,Fair,5,SI2,9549.0,0,3
1.02,Premium,3,VVS1,9550.0,3,6
1.72,Premium,5,SI1,9551.0,3,2
1.49,Very Good,5,VS2,9552.0,4,5
1.52,Very Good,3,SI2,9552.0,4,3
1.04,Ideal,2,VVS2,9552.0,2,7
1.05,Ideal,4,VVS2,9555.0,2,7
1.57,Ideal,6,SI1,9555.0,2,2
1.51,Fair,1,SI2,9555.0,0,3
1.53,Premium,7,VVS1,9555.0,3,6
1.63,Good,6,SI1,9556.0,1,2
1.63,Very Good,4,SI2,9556.0,4,3
1.55,Very Good,2,SI2,9557.0,4,3
1.52,Premium,6,VS1,9557.0,3,4
1.52,Premium,1,SI2,9561.0,3,3
1.54,Ideal,5,SI1,9562.0,2,2
1.53,Ideal,5,SI2,9562.0,2,3
1.55,Ideal,1,SI1,9565.0,2,2
1.22,Ideal,3,VS2,9568.0,2,5
1.24,Ideal,3,VS2,9569.0,2,5
1.51,Ideal,5,SI1,9569.0,2,2
1.51,Good,6,VS1,9569.0,1,4
1.2,Ideal,4,VVS1,9570.0,2,6
1.32,Ideal,5,VVS2,9571.0,2,7
1.53,Premium,4,SI1,9572.0,3,2
1.32,Ideal,5,VVS1,9572.0,2,6
1.5,Very Good,5,SI1,9573.0,4,2
1.23,Premium,4,VS1,9574.0,3,4
1.2,Very Good,3,VS1,9574.0,4,4
1.52,Ideal,2,SI2,9576.0,2,3
1.52,Premium,2,SI2,9576.0,3,3
1.52,Very Good,6,VS1,9576.0,4,4
1.5,Premium,5,SI1,9576.0,3,2
1.32,Ideal,4,VS2,9580.0,2,5
1.35,Premium,4,VS2,9580.0,3,5
1.76,Premium,2,SI2,9580.0,3,3
1.22,Ideal,3,VS1,9581.0,2,4
1.22,Premium,1,VS2,9581.0,3,5
1.51,Good,6,VS1,9581.0,1,4
1.7,Very Good,7,VS2,9586.0,4,5
1.5,Ideal,6,VS2,9586.0,2,5
1.25,Ideal,3,VS1,9586.0,2,4
1.2,Very Good,3,VS1,9586.0,4,4
1.19,Ideal,4,VVS2,9587.0,2,7
1.25,Ideal,4,VS2,9590.0,2,5
1.52,Very Good,7,VVS1,9593.0,4,6
1.2,Ideal,1,VS2,9596.0,2,5
1.02,Very Good,4,VVS2,9596.0,4,7
1.53,Ideal,6,VS2,9596.0,2,5
1.53,Ideal,4,SI2,9596.0,2,3
1.53,Premium,7,IF,9596.0,3,1
1.53,Premium,3,SI2,9596.0,3,3
1.7,Premium,2,SI2,9596.0,3,3
1.2,Ideal,3,VS1,9596.0,2,4
1.02,Ideal,3,VVS2,9598.0,2,7
1.03,Ideal,3,VVS1,9598.0,2,6
1.54,Ideal,6,VS2,9600.0,2,5
1.55,Premium,4,SI1,9600.0,3,2
1.62,Ideal,6,VS2,9604.0,2,5
1.2,Ideal,5,VVS1,9604.0,2,6
1.73,Premium,5,SI1,9607.0,3,2
1.2,Very Good,4,VVS1,9609.0,4,6
1.56,Good,6,VS2,9609.0,1,5
2.0,Fair,6,SI2,9610.0,0,3
1.5,Very Good,6,VS2,9611.0,4,5
1.61,Ideal,6,SI1,9611.0,2,2
1.12,Premium,4,IF,9612.0,3,1
1.5,Very Good,6,VVS2,9618.0,4,7
1.5,Ideal,6,VS1,9618.0,2,4
1.71,Ideal,5,VS2,9618.0,2,5
1.5,Good,5,VS2,9620.0,1,5
1.37,Ideal,5,VVS2,9621.0,2,7
1.05,Ideal,2,VS2,9624.0,2,5
1.54,Ideal,5,SI2,9624.0,2,3
1.11,Ideal,2,VS2,9625.0,2,5
1.2,Ideal,4,VS1,9625.0,2,4
1.06,Ideal,1,VS1,9625.0,2,4
1.67,Premium,5,SI2,9625.0,3,3
1.51,Very Good,1,SI2,9627.0,4,3
1.01,Premium,3,IF,9627.0,3,1
1.17,Ideal,4,VVS2,9630.0,2,7
1.64,Very Good,5,SI2,9632.0,4,3
1.22,Ideal,3,VS1,9633.0,2,4
1.12,Ideal,3,VVS2,9634.0,2,7
0.91,Ideal,2,VVS1,9636.0,2,6
1.51,Very Good,6,VS1,9640.0,4,4
1.51,Premium,6,VS1,9640.0,3,4
1.1,Ideal,3,VVS2,9641.0,2,7
1.2,Ideal,3,VS1,9641.0,2,4
1.01,Very Good,2,VVS2,9642.0,4,7
1.52,Very Good,5,SI1,9642.0,4,2
1.5,Premium,4,SI1,9645.0,3,2
1.5,Very Good,4,SI1,9645.0,4,2
1.06,Ideal,4,VVS2,9645.0,2,7
1.02,Ideal,3,VVS1,9645.0,2,6
1.51,Premium,2,SI1,9647.0,3,2
1.18,Premium,3,VS1,9648.0,3,4
1.09,Ideal,1,VS1,9650.0,2,4
2.03,Good,6,SI2,9651.0,1,3
1.44,Premium,3,SI1,9653.0,3,2
1.21,Very Good,3,VS1,9656.0,4,4
2.01,Premium,6,SI2,9658.0,3,3
1.76,Premium,6,VS2,9659.0,3,5
1.76,Ideal,3,SI2,9659.0,2,3
1.54,Premium,6,VS2,9659.0,3,5
1.0,Good,3,IF,9660.0,1,1
1.23,Ideal,3,VS1,9660.0,2,4
1.0,Premium,1,VVS2,9660.0,3,7
1.5,Very Good,5,SI1,9660.0,4,2
1.75,Ideal,7,VS2,9663.0,2,5
1.51,Very Good,4,SI1,9664.0,4,2
1.52,Very Good,6,SI1,9664.0,4,2
1.77,Premium,4,SI2,9664.0,3,3
2.68,Very Good,6,I1,9665.0,4,0
1.01,Very Good,3,VVS1,9667.0,4,6
1.09,Ideal,3,VVS2,9668.0,2,7
1.1,Ideal,3,VS1,9669.0,2,4
1.51,Good,1,SI1,9674.0,1,2
1.2,Premium,4,VS2,9677.0,3,5
1.44,Good,4,VS1,9677.0,1,4
1.51,Fair,5,VS2,9678.0,0,5
1.06,Very Good,2,VVS2,9680.0,4,7
1.07,Very Good,1,VS1,9681.0,4,4
1.6,Ideal,7,VS2,9681.0,2,5
1.51,Good,5,SI1,9681.0,1,2
1.51,Premium,6,VS2,9682.0,3,5
1.7,Fair,5,SI2,9682.0,0,3
1.33,Premium,4,VS2,9682.0,3,5
1.62,Very Good,6,VS2,9683.0,4,5
1.7,Very Good,7,VS1,9683.0,4,4
1.45,Very Good,6,IF,9683.0,4,1
1.57,Ideal,7,VS1,9683.0,2,4
1.03,Ideal,4,VVS1,9691.0,2,6
1.65,Premium,3,SI2,9693.0,3,3
1.23,Very Good,3,VS1,9694.0,4,4
1.51,Very Good,5,SI1,9694.0,4,2
1.12,Ideal,1,VS1,9694.0,2,4
1.51,Ideal,5,SI1,9694.0,2,2
1.63,Ideal,6,SI1,9694.0,2,2
1.5,Premium,5,SI1,9697.0,3,2
1.57,Very Good,1,SI2,9698.0,4,3
1.13,Premium,4,IF,9698.0,3,1
1.23,Ideal,4,VVS2,9698.0,2,7
1.33,Premium,4,VS1,9699.0,3,4
1.52,Premium,5,SI1,9700.0,3,2
1.52,Ideal,5,SI1,9700.0,2,2
1.5,Good,6,VS1,9702.0,1,4
1.25,Premium,3,VS2,9702.0,3,5
1.07,Ideal,4,VVS1,9703.0,2,6
1.52,Ideal,4,SI1,9704.0,2,2
1.77,Premium,7,SI1,9704.0,3,2
1.51,Very Good,6,VS1,9704.0,4,4
1.55,Ideal,4,SI2,9704.0,2,3
1.52,Premium,5,VS2,9704.0,3,5
1.52,Fair,1,SI1,9704.0,0,2
1.04,Very Good,2,VVS2,9705.0,4,7
1.59,Premium,2,SI1,9705.0,3,2
1.22,Very Good,4,VVS2,9706.0,4,7
1.5,Very Good,5,VS2,9706.0,4,5
1.71,Very Good,7,VS1,9707.0,4,4
1.59,Premium,4,SI1,9707.0,3,2
1.18,Ideal,2,VS1,9709.0,2,4
1.51,Premium,4,SI1,9710.0,3,2
1.12,Ideal,2,VS2,9710.0,2,5
1.01,Premium,2,VVS2,9711.0,3,7
1.06,Ideal,2,VVS2,9712.0,2,7
1.76,Ideal,6,SI2,9714.0,2,3
1.32,Ideal,4,VS1,9715.0,2,4
2.43,Premium,4,I1,9716.0,3,0
1.53,Premium,3,SI2,9716.0,3,3
1.5,Good,1,SI1,9718.0,1,2
1.26,Premium,1,VS2,9720.0,3,5
1.0,Premium,3,VVS1,9724.0,3,6
2.01,Ideal,7,SI1,9725.0,2,2
2.04,Premium,4,I1,9727.0,3,0
1.51,Very Good,2,SI2,9727.0,4,3
2.02,Premium,7,SI2,9728.0,3,3
1.02,Very Good,3,VVS2,9728.0,4,7
1.35,Very Good,4,VS1,9729.0,4,4
1.63,Premium,6,SI1,9730.0,3,2
1.63,Premium,4,SI2,9730.0,3,3
1.5,Ideal,6,VS2,9730.0,2,5
1.63,Good,6,SI1,9730.0,1,2
1.51,Very Good,2,SI2,9731.0,4,3
1.11,Ideal,4,VVS2,9734.0,2,7
1.34,Very Good,5,VVS2,9735.0,4,7
1.01,Ideal,2,VVS2,9735.0,2,7
1.24,Premium,1,VS2,9738.0,3,5
1.24,Premium,3,VS1,9738.0,3,4
1.24,Very Good,4,VS1,9738.0,4,4
1.0,Very Good,1,VVS2,9740.0,4,7
1.51,Good,4,VS2,9741.0,1,5
1.2,Ideal,4,VVS1,9744.0,2,6
1.5,Ideal,2,SI1,9744.0,2,2
1.7,Very Good,5,SI2,9745.0,4,3
1.53,Premium,4,SI1,9747.0,3,2
1.41,Ideal,5,VS1,9752.0,2,4
1.22,Premium,1,VS2,9756.0,3,5
1.22,Ideal,3,VS1,9756.0,2,4
1.21,Premium,4,VVS2,9757.0,3,7
1.5,Very Good,6,VS1,9759.0,4,4
1.23,Ideal,3,VS2,9759.0,2,5
1.71,Premium,6,SI2,9760.0,3,3
1.5,Premium,6,VS1,9761.0,3,4
1.25,Ideal,3,VS1,9761.0,2,4
1.5,Ideal,6,VS2,9761.0,2,5
1.51,Premium,5,SI1,9762.0,3,2
1.55,Premium,5,SI1,9763.0,3,2
1.5,Good,5,SI1,9768.0,1,2
1.5,Premium,5,SI1,9768.0,3,2
1.96,Premium,5,SI2,9769.0,3,3
1.46,Very Good,3,SI1,9770.0,4,2
1.58,Good,5,SI1,9774.0,1,2
1.58,Good,6,VS1,9775.0,1,4
1.7,Premium,4,SI1,9777.0,3,2
1.21,Premium,4,VVS2,9779.0,3,7
1.52,Very Good,5,SI1,9780.0,4,2
2.01,Very Good,6,SI2,9781.0,4,3
1.52,Very Good,1,SI2,9781.0,4,3
1.16,Ideal,4,VVS1,9781.0,2,6
1.5,Very Good,1,SI2,9783.0,4,3
1.2,Ideal,4,VVS1,9784.0,2,6
1.56,Good,3,SI2,9784.0,1,3
1.6,Premium,6,VS2,9784.0,3,5
1.56,Good,6,VS2,9784.0,1,5
1.05,Ideal,3,VVS1,9784.0,2,6
1.2,Ideal,4,VVS2,9785.0,2,7
1.09,Ideal,3,VS1,9786.0,2,4
1.56,Ideal,6,SI1,9788.0,2,2
1.24,Ideal,4,VVS2,9788.0,2,7
0.34,Premium,6,VVS1,626.0,3,6
0.34,Good,1,SI1,626.0,1,2
0.34,Ideal,6,VVS1,626.0,2,6
0.31,Very Good,4,VVS2,627.0,4,7
0.41,Very Good,7,VS2,627.0,4,5
0.35,Ideal,6,VVS1,627.0,2,6
0.27,Ideal,4,VVS1,627.0,2,6
0.31,Ideal,2,VS2,627.0,2,5
0.31,Ideal,4,VS1,627.0,2,4
0.31,Ideal,4,SI1,627.0,2,2
0.27,Ideal,4,IF,627.0,2,1
0.5,Fair,3,I1,627.0,0,0
0.33,Very Good,2,VS2,627.0,4,5
0.28,Very Good,3,VVS2,628.0,4,7
0.32,Ideal,5,VVS2,628.0,2,7
2.06,Very Good,3,I1,9789.0,4,0
1.52,Premium,1,SI2,9789.0,3,3
1.65,Very Good,4,SI2,9791.0,4,3
1.86,Good,4,SI2,9791.0,1,3
1.88,Very Good,1,SI2,9791.0,4,3
1.11,Very Good,3,VVS2,9792.0,4,7
2.01,Premium,7,SI1,9793.0,3,2
1.59,Ideal,4,VS2,9794.0,2,5
1.13,Ideal,2,VS2,9796.0,2,5
1.31,Very Good,3,VS1,9797.0,4,4
1.03,Ideal,1,VVS2,9798.0,2,7
1.17,Ideal,4,VVS1,9799.0,2,6
1.64,Ideal,2,SI1,9801.0,2,2
1.53,Very Good,6,VS2,9802.0,4,5
1.26,Very Good,2,VS2,9802.0,4,5
2.04,Fair,6,SI2,9802.0,0,3
1.23,Very Good,4,VVS2,9803.0,4,7
1.5,Very Good,6,VS2,9804.0,4,5
1.07,Very Good,3,VVS1,9808.0,4,6
1.55,Ideal,3,SI2,9808.0,2,3
1.01,Very Good,3,VVS1,9810.0,4,6
1.33,Premium,4,VS1,9813.0,3,4
1.59,Ideal,6,SI1,9813.0,2,2
1.5,Ideal,7,VVS1,9814.0,2,6
1.0,Very Good,2,VVS2,9815.0,4,7
1.5,Very Good,3,SI2,9817.0,4,3
1.52,Very Good,1,SI2,9817.0,4,3
1.1,Ideal,3,VVS2,9817.0,2,7
1.55,Very Good,5,SI1,9818.0,4,2
1.63,Ideal,7,VS1,9819.0,2,4
1.12,Very Good,4,IF,9820.0,4,1
1.12,Ideal,4,VVS2,9820.0,2,7
1.5,Premium,5,SI1,9820.0,3,2
1.51,Good,5,VS2,9821.0,1,5
1.51,Very Good,5,VS2,9821.0,4,5
1.54,Premium,1,SI2,9821.0,3,3
1.53,Very Good,6,VS1,9823.0,4,4
3.11,Fair,7,I1,9823.0,0,0
1.5,Ideal,6,VS2,9827.0,2,5
1.5,Very Good,6,VVS2,9828.0,4,7
1.5,Good,6,VS1,9828.0,1,4
1.5,Ideal,2,SI1,9828.0,2,2
1.5,Premium,6,VS1,9828.0,3,4
1.52,Premium,2,SI2,9831.0,3,3
1.08,Ideal,4,IF,9831.0,2,1
1.51,Ideal,5,SI1,9833.0,2,2
1.51,Good,2,SI2,9833.0,1,3
1.51,Premium,5,SI1,9833.0,3,2
1.64,Premium,7,VS1,9836.0,3,4
1.23,Premium,1,VS2,9836.0,3,5
1.23,Ideal,1,VS2,9836.0,2,5
1.23,Ideal,3,VS1,9836.0,2,4
1.3,Very Good,4,VS1,9837.0,4,4
1.51,Very Good,4,SI1,9841.0,4,2
1.05,Ideal,2,VVS2,9843.0,2,7
1.7,Very Good,6,SI1,9845.0,4,2
1.09,Ideal,3,VVS2,9845.0,2,7
1.21,Premium,3,VS1,9846.0,3,4
1.57,Premium,6,VS2,9847.0,3,5
2.05,Premium,6,SI2,9850.0,3,3
2.02,Very Good,4,SI2,9853.0,4,3
1.53,Ideal,6,VS2,9853.0,2,5
2.02,Fair,7,SI2,9853.0,0,3
1.1,Ideal,4,VVS2,9856.0,2,7
1.6,Ideal,4,VS1,9856.0,2,4
1.56,Very Good,6,VS1,9857.0,4,4
1.05,Premium,2,VVS2,9858.0,3,7
1.07,Ideal,2,VVS2,9863.0,2,7
1.23,Ideal,4,VS1,9863.0,2,4
1.7,Ideal,5,SI2,9864.0,2,3
1.0,Good,3,IF,9867.0,1,1
1.0,Very Good,3,VVS1,9870.0,4,6
1.11,Ideal,1,VS1,9870.0,2,4
1.02,Ideal,3,VVS2,9870.0,2,7
1.13,Ideal,4,VVS1,9872.0,2,6
1.2,Premium,4,VVS2,9873.0,3,7
1.21,Ideal,4,VS2,9873.0,2,5
1.36,Very Good,1,SI1,9874.0,4,2
1.57,Premium,1,SI2,9875.0,3,3
1.33,Premium,4,VS1,9876.0,3,4
1.53,Premium,6,VS1,9877.0,3,4
1.21,Very Good,4,VVS2,9878.0,4,7
1.5,Good,5,VS1,9878.0,1,4
1.74,Ideal,1,SI2,9880.0,2,3
1.03,Ideal,3,VVS1,9881.0,2,6
1.71,Good,6,SI1,9881.0,1,2
1.04,Premium,2,VVS2,9882.0,3,7
1.66,Premium,7,VVS2,9882.0,3,7
1.24,Very Good,3,VS1,9885.0,4,4
1.18,Ideal,2,VS1,9886.0,2,4
1.75,Ideal,7,VS2,9890.0,2,5
1.34,Ideal,4,VS1,9890.0,2,4
1.31,Ideal,4,VS1,9891.0,2,4
1.31,Premium,4,VS1,9891.0,3,4
1.51,Ideal,6,VS2,9891.0,2,5
1.5,Good,4,SI1,9892.0,1,2
1.51,Premium,1,SI2,9894.0,3,3
1.5,Very Good,1,SI1,9895.0,4,2
1.53,Very Good,5,VS1,9896.0,4,4
1.26,Premium,3,VS1,9896.0,3,4
1.04,Ideal,2,VVS2,9897.0,2,7
1.52,Good,5,SI1,9898.0,1,2
1.76,Very Good,6,SI2,9898.0,4,3
1.6,Very Good,2,SI2,9900.0,4,3
1.5,Very Good,2,SI2,9900.0,4,3
1.5,Premium,2,SI2,9900.0,3,3
1.5,Premium,6,VS1,9900.0,3,4
1.5,Ideal,6,VS1,9900.0,2,4
1.16,Ideal,4,IF,9901.0,2,1
1.1,Very Good,1,VS1,9901.0,4,4
1.7,Ideal,6,SI1,9901.0,2,2
1.6,Ideal,6,SI1,9901.0,2,2
1.7,Premium,7,VS2,9901.0,3,5
1.04,Ideal,2,VVS2,9901.0,2,7
1.0,Premium,3,VVS1,9901.0,3,6
1.5,Very Good,3,SI1,9904.0,4,2
1.2,Very Good,2,VS1,9904.0,4,4
2.04,Premium,4,I1,9905.0,3,0
1.26,Ideal,4,VS1,9907.0,2,4
1.01,Very Good,3,VVS1,9908.0,4,6
1.5,Good,6,VVS2,9909.0,1,7
1.56,Premium,2,SI2,9909.0,3,3
1.3,Premium,3,VS2,9909.0,3,5
1.57,Ideal,6,VS2,9912.0,2,5
1.2,Ideal,1,VS2,9912.0,2,5
1.24,Premium,3,VS1,9916.0,3,4
1.24,Premium,1,VS2,9916.0,3,5
1.19,Ideal,4,VS1,9918.0,2,4
1.0,Premium,1,VVS2,9918.0,3,7
1.22,Ideal,3,VS1,9920.0,2,4
1.23,Ideal,4,VVS2,9921.0,2,7
1.59,Very Good,6,SI1,9925.0,4,2
3.01,Premium,3,I1,9925.0,3,0
1.5,Ideal,6,SI1,9926.0,2,2
1.54,Premium,3,SI1,9926.0,3,2
1.01,Very Good,2,VVS2,9930.0,4,7
1.24,Premium,3,VS1,9930.0,3,4
1.11,Ideal,4,IF,9931.0,2,1
1.03,Ideal,2,VVS2,9932.0,2,7
1.25,Ideal,1,VS2,9933.0,2,5
1.17,Premium,1,VS1,9934.0,3,4
1.2,Ideal,1,VS2,9935.0,2,5
1.51,Very Good,2,SI2,9936.0,4,3
1.7,Premium,7,VS2,9939.0,3,5
1.21,Very Good,4,VVS2,9942.0,4,7
1.54,Ideal,6,SI1,9942.0,2,2
1.6,Very Good,5,SI1,9946.0,4,2
1.5,Good,5,SI1,9946.0,1,2
1.52,Ideal,3,SI2,9948.0,2,3
1.52,Premium,4,SI1,9952.0,3,2
1.5,Premium,4,SI1,9954.0,3,2
1.21,Ideal,4,VVS2,9954.0,2,7
1.22,Ideal,4,VS2,9954.0,2,5
1.5,Good,4,SI1,9954.0,1,2
1.01,Very Good,2,VS1,9955.0,4,4
1.87,Ideal,7,SI1,9955.0,2,2
1.52,Premium,1,SI2,9959.0,3,3
1.5,Very Good,1,SI2,9959.0,4,3
1.56,Premium,6,VS1,9959.0,3,4
1.52,Premium,5,SI1,9959.0,3,2
1.5,Very Good,6,VS2,9960.0,4,5
1.61,Premium,6,VS1,9961.0,3,4
1.61,Ideal,2,SI2,9961.0,2,3
1.01,Very Good,1,VVS2,9965.0,4,7
1.01,Very Good,3,IF,9965.0,4,1
1.15,Ideal,2,VS2,9967.0,2,5
2.06,Premium,3,I1,9967.0,3,0
1.2,Very Good,4,VVS1,9968.0,4,6
1.65,Premium,4,SI2,9970.0,3,3
1.53,Very Good,4,SI1,9971.0,4,2
1.01,Very Good,3,IF,9972.0,4,1
1.59,Ideal,6,VS2,9972.0,2,5
1.59,Premium,3,SI2,9972.0,3,3
1.52,Very Good,5,SI1,9973.0,4,2
1.58,Ideal,6,SI2,9973.0,2,3
1.71,Very Good,5,VS1,9974.0,4,4
1.76,Ideal,5,SI1,9974.0,2,2
1.51,Very Good,6,VS1,9979.0,4,4
1.8,Good,6,SI2,9979.0,1,3
1.32,Premium,4,VS1,9979.0,3,4
1.32,Ideal,4,VS1,9979.0,2,4
1.02,Premium,3,VVS1,9980.0,3,6
1.2,Very Good,4,IF,9987.0,4,1
1.5,Very Good,5,SI1,9987.0,4,2
1.33,Premium,4,VS1,9992.0,3,4
1.25,Ideal,3,VS1,9996.0,2,4
1.5,Ideal,3,SI2,9996.0,2,3
1.5,Very Good,4,SI1,9996.0,4,2
1.7,Premium,6,VS2,9996.0,3,5
1.7,Fair,3,SI2,9996.0,0,3
1.06,Very Good,2,VVS2,9997.0,4,7
1.54,Ideal,6,VS2,9998.0,2,5
1.23,Very Good,4,VVS2,9999.0,4,7
1.26,Ideal,3,VS2,9999.0,2,5
2.0,Good,4,SI2,9999.0,1,3
1.51,Good,5,VS2,10000.0,1,5
1.7,Ideal,7,VS2,10002.0,2,5
1.03,Ideal,2,VVS2,10003.0,2,7
1.23,Very Good,4,VVS2,10004.0,4,7
1.25,Ideal,3,VS2,10006.0,2,5
2.01,Very Good,6,SI2,10009.0,4,3
1.21,Very Good,3,VS1,10009.0,4,4
1.51,Premium,6,VS2,10010.0,3,5
1.01,Fair,1,SI2,10011.0,0,3
1.05,Ideal,3,VVS2,10011.0,2,7
1.6,Ideal,7,VS1,10011.0,2,4
1.51,Premium,5,SI1,10012.0,3,2
1.35,Premium,4,VS1,10012.0,3,4
1.51,Very Good,2,SI2,10012.0,4,3
1.51,Ideal,5,SI1,10012.0,2,2
1.53,Premium,6,VS2,10013.0,3,5
1.13,Ideal,3,VS1,10016.0,2,4
1.21,Premium,3,VS1,10018.0,3,4
1.01,Very Good,3,VVS1,10019.0,4,6
1.5,Very Good,4,SI1,10019.0,4,2
1.04,Ideal,2,VVS2,10019.0,2,7
1.26,Very Good,4,VVS2,10020.0,4,7
1.51,Premium,4,SI1,10020.0,3,2
1.51,Premium,5,SI1,10020.0,3,2
1.5,Very Good,5,VS2,10023.0,4,5
1.12,Premium,3,VVS2,10028.0,3,7
1.27,Premium,3,VS1,10028.0,3,4
1.02,Very Good,2,IF,10029.0,4,1
1.66,Premium,4,SI2,10030.0,3,3
1.03,Very Good,3,IF,10032.0,4,1
1.52,Very Good,6,VS1,10032.0,4,4
1.24,Premium,3,VS1,10033.0,3,4
1.23,Very Good,3,VS1,10035.0,4,4
1.54,Very Good,4,SI1,10036.0,4,2
1.5,Good,4,VS1,10036.0,1,4
1.22,Ideal,4,VVS2,10038.0,2,7
1.3,Ideal,4,VS1,10038.0,2,4
1.5,Premium,5,SI1,10038.0,3,2
1.59,Premium,6,VS2,10039.0,3,5
2.09,Premium,6,SI2,10042.0,3,3
1.83,Premium,6,VS2,10043.0,3,5
